user_id,first_order_day,most_used_city,count_cuisines,voucher_user,voucher_amount,member_get_member_viral,average_order_value,cnt_orders_7d_fwd,cnt_orders_14d_fwd,cnt_orders_30d_fwd,cnt_orders_60d_fwd,cnt_orders_90d_fwd,cnt_orders_6m_fwd
1358548,31/01/2016,London,2,0,,,23.82,1,1,1,1,1,2
1040620,20/11/2015,London,5,0,,,15,2,2,6,6,6,6
1229360,12/03/2016,London,3,0,,,22.05996,1,1,1,3,5,9
376594,23/07/2015,London,2,0,,,31.14,1,1,2,2,2,2
1364712,20/12/2015,London,1,0,,,25.14,1,1,1,1,1,1
4272874,11/06/2016,Manchester,1,0,,,27.54,1,1,1,1,1,1
810774,23/10/2015,London,4,0,,,26.66172,2,2,2,3,3,5
2413740,10/03/2016,London,7,0,,,25.038,1,2,3,6,10,10
3059504,15/04/2016,London,1,0,,,57.6,1,1,1,1,1,1
1433648,05/01/2016,London,1,0,,,36.54,1,1,1,1,1,1
3436040,02/05/2016,London,5,0,,,54.315,8,8,8,8,8,8
2591528,19/03/2016,London,2,0,,,20.496,1,1,2,4,5,5
1157186,01/12/2015,London,4,0,,,128.085,2,3,3,4,4,4
2777096,30/03/2016,London,1,0,,,22.32,1,1,1,1,1,1
798302,21/10/2015,London,7,0,,,38.71248,1,1,1,2,6,16
2712584,26/03/2016,London,1,0,,,29.28,1,1,1,1,1,1
4273410,20/06/2016,London,1,0,,,57.45,1,1,2,2,2,2
809780,23/10/2015,London,1,0,,,29.4,1,1,1,1,1,1
4424788,18/06/2016,London,1,0,,,18.3,1,1,1,1,1,1
3228466,23/04/2016,London,1,1,2.5,0,36.6,1,1,2,2,2,2
2213886,27/02/2016,London,4,0,,,29.36244,1,1,2,3,4,8
246176,01/06/2015,London,11,0,,,31.11528,1,2,2,4,5,9
428580,08/08/2015,London,2,0,,,35.97,1,1,1,1,2,2
4956456,09/07/2016,London,1,0,,,18.78,1,1,1,1,1,1
2028886,25/02/2016,London,3,0,,,19.485,3,3,3,3,3,4
959768,10/11/2015,London,1,0,,,54.9,1,1,1,1,1,1
1090302,25/11/2015,London,1,0,,,18.6,1,1,1,1,1,1
1099876,26/11/2015,London,1,0,,,42.6,1,1,1,1,1,1
1530640,10/01/2016,London,1,0,,,23.28,1,1,1,1,1,1
393232,27/07/2015,London,12,0,,,31.02744,2,2,2,3,4,17
4463284,19/06/2016,London,1,0,,,20.16,1,1,1,1,1,1
2383258,08/03/2016,London,3,0,,,22.17,1,1,1,2,3,4
1071856,22/11/2015,London,4,1,10,0,28.86996,1,1,2,2,4,6
1147062,30/11/2015,Manchester,1,0,,,18,1,1,1,1,1,1
463156,19/08/2015,London,1,0,,,30.6,1,1,1,1,1,1
1075816,23/11/2015,London,1,0,,,22.68,1,1,1,1,1,1
2082346,20/02/2016,London,10,0,,,24.26316,5,6,9,16,22,31
1334444,18/12/2015,London,1,0,,,36.72,1,1,1,1,1,2
1830810,03/02/2016,London,2,0,,,26.79,1,1,1,1,1,2
1545858,17/07/2016,London,1,0,,,30.42,1,1,1,1,1,1
3431072,02/05/2016,London,1,0,,,65.46,1,1,1,1,1,1
364842,19/07/2015,Manchester,6,0,,,38.955,1,1,3,3,3,4
2236760,28/02/2016,London,2,0,,,21.54,1,1,1,1,1,2
3375090,30/04/2016,London,1,1,2.5,0,19.44,1,1,1,1,1,1
3226188,23/04/2016,London,3,0,,,23.31996,2,2,2,3,3,3
1478454,04/01/2016,London,3,0,,,22.99992,1,1,1,2,2,3
1047008,21/11/2015,London,1,0,,,20.88,1,1,1,1,1,1
4460312,19/06/2016,Manchester,1,0,,,35.58,1,1,1,1,1,1
5031250,11/07/2016,London,2,0,,,114.42,2,2,2,2,2,2
3549716,08/05/2016,London,1,0,,,42.48,1,1,1,1,1,1
2311162,04/03/2016,London,3,0,,,28.932,1,2,2,4,6,10
3162240,20/04/2016,London,1,0,,,27.24,1,1,1,1,1,1
3461632,04/05/2016,London,2,0,,,25.23,1,1,1,1,2,2
471286,22/08/2015,London,5,0,,,23.79264,1,1,1,4,4,5
1285198,13/12/2015,London,5,0,,,28.26996,1,1,1,2,2,5
1739896,28/01/2016,London,14,0,,,15.38448,4,6,13,27,29,50
1165668,02/12/2015,London,4,0,,,19.41,1,1,1,1,1,4
468270,21/08/2015,London,2,0,,,29.53704,1,2,2,5,6,6
382698,25/07/2015,Manchester,11,0,,,30.63,1,3,6,9,11,16
1077664,23/11/2015,London,1,1,10,0,26.16,1,1,1,1,1,1
4867736,06/07/2016,London,1,0,,,26.4,1,1,1,1,1,1
1146342,04/06/2016,London,1,0,,,19.5,1,1,1,1,1,1
2924746,08/04/2016,London,1,0,,,28.74,1,1,1,1,1,1
2305434,04/03/2016,London,2,0,,,31.77,1,1,2,2,2,2
758096,17/10/2015,London,2,1,10,0,19.02,1,1,1,1,2,2
1002096,15/11/2015,London,4,0,,,28.78908,2,3,3,5,5,9
573262,14/09/2015,London,1,0,,,31.05,1,2,2,2,2,2
4552088,23/06/2016,London,1,0,,,35.58,1,1,1,1,1,1
2032488,16/02/2016,London,2,0,,,47.13,1,1,1,1,2,2
2101548,20/02/2016,London,6,0,,,42.47328,12,18,18,18,18,18
3690076,15/05/2016,London,1,0,,,30.36,1,1,1,1,1,1
492452,27/08/2015,London,3,0,,,36,1,1,1,1,1,1
645538,28/09/2015,London,1,0,,,44.16,1,1,1,1,1,1
2586364,01/07/2016,London,1,0,,,22.98,1,1,1,1,1,1
886872,01/11/2015,London,1,1,10,0,21.12,1,1,1,1,1,1
3705772,29/05/2016,London,5,0,,,56.796,5,5,5,5,5,5
2649712,23/03/2016,London,1,0,,,44.52,1,1,1,1,1,1
910080,04/11/2015,London,1,0,,,22.62,1,1,1,1,1,1
462414,19/08/2015,London,2,0,,,33.15,1,1,1,1,3,4
1766896,30/01/2016,Aberdeen,1,0,,,31.08,1,1,1,1,1,1
1796288,31/01/2016,London,5,0,,,21.07704,1,1,2,5,6,7
2075948,08/04/2016,London,1,0,,,26.76,1,1,1,1,1,1
2519734,16/03/2016,London,1,0,,,49.92,1,1,1,1,1,1
884870,01/11/2015,London,5,1,10,0,22.50996,1,1,1,2,3,5
1700108,24/01/2016,London,3,0,,,22.09992,1,2,2,2,3,3
1880096,06/02/2016,London,1,0,,,20.49996,1,2,2,2,2,3
2394354,09/03/2016,London,2,0,,,30.15,1,1,1,1,1,2
2144146,23/02/2016,London,1,0,,,29.58,1,1,1,1,1,1
1646996,21/01/2016,London,7,0,,,30.70752,2,3,4,5,9,27
2926380,08/04/2016,London,1,0,,,63,1,1,1,1,1,1
1571928,15/01/2016,London,1,0,,,19.5,1,1,1,1,1,1
324150,07/07/2015,London,2,0,,,43.176,3,3,5,5,5,5
1290480,13/12/2015,London,1,0,,,20.28,1,1,1,1,1,1
1564836,14/01/2016,London,3,0,,,22.35996,3,3,3,3,3,3
3733572,17/05/2016,London,1,0,,,28.2,1,2,2,2,2,2
694976,08/10/2015,London,3,0,,,25.66116,2,3,5,7,8,16
3904232,26/05/2016,London,3,0,,,101.89992,1,1,2,3,3,3
1392438,23/12/2015,London,4,0,,,22.02996,1,1,1,1,1,4
3632786,13/05/2016,London,2,0,,,26.43,1,1,1,2,2,2
1877128,06/02/2016,London,7,0,,,34.305,4,7,9,13,17,24
1644344,21/01/2016,Aberdeen,2,0,,,28.95,1,1,1,1,1,2
251986,05/06/2015,London,6,0,,,23.871,1,1,1,1,1,2
4971288,09/07/2016,London,1,0,,,28.68,1,1,1,1,1,1
2591328,19/03/2016,London,1,0,,,20.16,3,3,3,3,3,3
2019068,16/02/2016,London,1,0,,,43.2,1,1,1,1,1,1
2360946,06/03/2016,London,2,0,,,21.63,1,1,2,2,2,2
2023222,15/02/2016,London,2,0,,,18.87,1,2,2,2,2,2
1954748,12/02/2016,London,8,0,,,26.74524,6,8,16,22,36,57
884940,01/11/2015,London,2,0,,,27.285,1,1,1,2,2,2
1205476,06/12/2015,London,1,0,,,24.6,1,1,1,1,1,1
616356,23/09/2015,London,15,0,,,40.94268,1,1,4,14,19,39
564718,12/09/2015,London,1,0,,,35.88,1,1,1,1,1,1
4833328,04/07/2016,London,2,0,,,9.384,2,2,2,2,2,2
2492298,14/03/2016,London,2,0,,,58.26,2,2,3,3,3,4
2307746,04/03/2016,London,2,0,,,44.76,1,2,2,3,3,3
834962,25/10/2015,Manchester,1,1,10,0,33.84,1,1,1,1,1,1
1339922,19/12/2015,London,1,0,,,21.12,1,1,1,1,1,1
1721450,26/01/2016,London,2,0,,,47.16,1,1,1,3,3,3
520482,02/09/2015,London,1,0,,,33.06,1,1,1,1,1,1
2564962,18/03/2016,Manchester,3,0,,,25.47396,1,1,2,4,6,6
2997084,11/04/2016,London,1,0,,,11.1,2,2,2,2,2,2
2005592,14/02/2016,London,3,0,,,33,1,1,2,2,3,3
1822160,02/02/2016,London,1,0,,,18,1,1,1,1,1,1
595930,19/09/2015,London,6,1,10,0,27.2508,1,1,1,1,3,12
2744716,28/03/2016,London,2,0,,,20.871,2,2,3,3,4,4
1653928,22/01/2016,London,1,0,,,45.18,1,1,1,1,1,1
880528,31/10/2015,London,1,0,,,24.48,1,1,1,1,1,1
5008634,10/07/2016,London,1,0,,,14.46,1,1,1,1,1,1
284310,20/06/2015,London,2,0,,,40.02,1,1,1,1,1,1
4154562,05/06/2016,London,1,0,,,38.64,1,1,1,1,1,1
569072,13/09/2015,London,3,0,,,52.57992,1,1,1,2,2,2
665204,03/10/2015,London,1,1,10,0,138.84,1,1,1,1,1,1
1330426,18/12/2015,London,1,0,,,25.08,1,1,1,1,1,2
2344636,06/03/2016,London,1,0,,,18.6,1,1,1,1,1,1
448172,14/08/2015,London,1,0,,,23.7,1,1,1,2,2,2
1732090,27/01/2016,London,1,0,,,26.22,1,1,1,1,1,1
4748542,01/07/2016,London,1,1,10,1,23.88,1,1,1,1,1,1
563646,12/09/2015,London,9,0,,,37.386,1,2,3,5,5,10
3009370,12/04/2016,Manchester,1,0,,,18,1,1,1,1,1,1
3089222,16/04/2016,London,3,0,,,24.792,2,2,3,5,9,10
3088392,16/04/2016,London,3,0,,,51.696,1,2,2,4,5,5
1307430,15/12/2015,London,1,0,,,21.24,1,1,1,1,1,1
4606220,25/06/2016,London,1,0,,,30.54,1,1,1,1,1,1
4896702,07/07/2016,London,1,0,,,63.72,1,1,1,1,1,1
298374,27/06/2015,London,6,0,,,39.45,1,2,2,3,6,8
2977398,10/04/2016,London,1,0,,,21.9,1,1,1,1,1,1
2022756,15/02/2016,London,1,0,,,38.04,1,1,1,1,1,1
1211168,06/12/2015,London,3,0,,,29.64732,1,1,2,2,4,10
1792282,31/01/2016,London,3,0,,,15.321,1,1,3,3,5,8
1015384,17/11/2015,London,1,0,,,87.12,1,1,1,1,1,1
1863498,05/06/2016,London,1,0,,,28.86,1,1,1,1,1,1
4698302,29/06/2016,London,1,0,,,23.16,1,1,1,1,1,1
681162,05/10/2015,Manchester,1,1,10,0,27.36,1,1,1,1,1,1
555632,11/09/2015,London,13,0,,,23.02776,1,1,1,1,1,1
838320,25/10/2015,London,1,0,,,27.84,1,1,1,2,2,2
301270,28/06/2015,London,7,0,,,32.33328,1,1,1,1,1,1
4973784,09/07/2016,Manchester,1,0,,,44.88,1,1,1,1,1,1
1361314,20/12/2015,London,1,0,,,18.48,1,1,1,1,1,1
2054130,18/02/2016,London,2,0,,,19.71,1,1,2,2,2,2
2610674,20/03/2016,London,1,0,,,21.84,1,1,1,1,1,1
2919854,07/04/2016,London,1,0,,,19.32,1,1,1,1,1,1
783966,19/10/2015,London,1,1,10,0,18.36,1,1,1,1,1,1
3398704,01/05/2016,Manchester,2,0,,,21.67992,1,2,3,3,3,3
4817368,03/07/2016,London,1,0,,,34.08,1,1,1,1,1,1
499962,29/08/2015,London,2,0,,,34.8,1,1,1,2,2,2
1051118,21/11/2015,London,1,0,,,25.464,1,1,1,1,1,5
948338,08/11/2015,London,6,1,10,0,20.718,1,1,1,1,2,4
705480,11/10/2015,London,4,0,,,32.7,1,1,3,4,5,9
4652296,27/06/2016,London,1,0,,,18.6,1,1,1,1,1,1
2914582,07/04/2016,Manchester,1,0,,,23.28,1,1,1,1,1,1
747344,15/10/2015,London,1,1,10,0,37.74,1,1,1,1,1,1
441566,13/08/2015,London,3,0,,,26.55,1,1,1,2,2,4
1223394,08/12/2015,London,1,0,,,38.1,1,1,1,1,1,1
1032230,19/11/2015,London,9,0,,,39.306,2,3,4,5,7,15
1487942,06/01/2016,London,1,0,,,24,1,1,1,1,1,1
4181160,07/06/2016,London,1,0,,,8.4,1,1,1,1,1,1
4847906,05/07/2016,London,1,0,,,41.94,1,1,1,1,1,1
4537200,22/06/2016,London,1,0,,,18.288,1,1,1,1,1,1
3426148,02/05/2016,London,1,0,,,20.4,1,1,1,1,1,1
320572,05/07/2015,London,8,0,,,27.54744,1,1,1,2,5,18
3275428,25/04/2016,London,1,0,,,59.95992,1,1,2,2,3,3
1609970,18/01/2016,London,9,0,,,31.74792,1,1,1,2,4,15
3011194,12/04/2016,London,5,0,,,17.22,1,1,2,6,15,17
4333984,14/06/2016,London,1,0,,,33.54,1,1,1,1,1,1
4719210,30/06/2016,London,1,0,,,29.82,1,1,1,1,1,1
4772840,02/07/2016,London,1,0,,,33.78,1,1,1,1,1,1
1536028,10/01/2016,London,4,0,,,42.40728,1,2,6,9,13,18
1483974,22/01/2016,London,1,0,,,31.92,1,1,1,2,2,2
3377946,30/04/2016,London,1,0,,,39.6,1,1,1,1,1,1
1386734,22/12/2015,London,3,0,,,31.55544,2,2,3,4,4,8
4394970,30/06/2016,London,1,0,,,16.5,1,1,1,1,1,1
3637422,13/05/2016,London,1,0,,,49.2,1,1,1,1,1,1
4250324,10/06/2016,London,3,0,,,23.13,1,2,4,6,6,6
2076352,19/02/2016,London,1,0,,,24.72,1,1,1,1,1,1
2634770,26/03/2016,London,4,0,,,22.37244,1,1,2,4,6,8
343738,12/07/2015,London,3,0,,,25.44,1,1,1,2,2,2
851150,28/10/2015,Manchester,2,1,10,0,49.83,1,1,1,1,1,2
1439934,01/01/2016,London,1,0,,,29.04,1,1,1,1,1,1
732680,13/10/2015,London,1,1,10,0,18.24,1,1,1,1,1,1
519418,28/09/2015,London,10,0,,,44.78448,3,4,6,15,18,22
1063148,22/11/2015,London,4,0,,,34.188,1,1,1,1,1,3
4531806,22/06/2016,London,2,0,,,28.8,2,2,2,2,2,2
1958906,12/02/2016,London,3,0,,,34.35996,1,1,1,2,2,3
3543092,08/05/2016,London,1,0,,,16.2,1,1,1,1,1,1
1930598,10/02/2016,London,3,0,,,32.235,1,1,1,1,1,4
2176080,26/02/2016,London,1,0,,,25.2,1,1,1,1,1,1
969668,12/11/2015,London,1,0,,,68.4,1,1,1,1,1,1
295500,26/06/2015,London,8,0,,,29.81112,1,1,1,4,7,10
1469220,03/01/2016,London,1,0,,,57.78,1,1,1,1,1,1
3652326,14/05/2016,London,1,0,,,39.24,1,1,1,1,1,1
1790330,31/01/2016,London,7,0,,,26.91336,2,3,6,7,7,19
4074820,02/06/2016,London,1,0,,,38.64,1,1,1,1,1,1
3250342,24/04/2016,London,1,0,,,20.16,1,1,1,1,1,1
314780,04/07/2015,Manchester,3,0,,,22.605,1,1,1,1,2,3
289686,24/07/2015,London,5,0,,,21.798,1,1,2,3,3,3
652952,30/09/2015,London,1,0,,,28.32,1,1,1,1,1,1
1085596,24/11/2015,London,7,0,,,33.45816,1,2,2,3,4,7
1350538,19/12/2015,London,2,0,,,29.76,1,1,1,1,1,2
1871094,06/02/2016,London,1,1,2.5,0,23.08992,1,1,2,4,5,6
4611352,25/06/2016,London,1,0,,,20.4,1,1,1,1,1,1
4486278,20/06/2016,London,1,0,,,28.14,1,1,1,1,1,1
666894,03/10/2015,London,7,0,,,28.17324,1,1,1,2,2,7
4599884,25/06/2016,Manchester,1,0,,,14.4,1,1,1,1,1,1
4602828,25/06/2016,London,1,0,,,22.8,1,1,1,1,1,1
4808728,03/07/2016,London,1,0,,,19.5,1,1,1,1,1,1
3326332,28/04/2016,London,2,0,,,42.6,1,1,1,2,2,2
1132026,29/11/2015,London,2,0,,,32.67,1,1,1,1,1,1
1737256,28/01/2016,London,1,0,,,18.48,1,1,1,1,1,1
2189538,26/02/2016,London,3,0,,,29.25,1,1,2,2,4,4
300454,28/06/2015,London,4,0,,,27.54744,1,1,1,1,2,2
3838756,22/05/2016,London,1,0,,,51.42,1,1,1,1,1,1
1224284,08/12/2015,London,1,0,,,13.35996,1,1,1,1,1,3
566056,17/09/2015,London,2,1,10,0,21.51,1,1,1,1,1,2
318748,05/07/2015,London,2,0,,,30.12,1,1,1,1,2,2
3855906,23/05/2016,London,1,0,,,24.72,1,1,1,1,1,1
1454562,25/06/2016,London,2,0,,,28.83,1,1,2,2,2,2
1743990,29/01/2016,London,1,0,,,157.26,1,1,1,1,1,1
805368,22/10/2015,Manchester,1,0,,,32.76,1,1,1,2,2,2
2932854,08/04/2016,London,1,0,,,21.48,1,1,1,1,1,1
622936,25/09/2015,London,5,1,10,0,33.80568,1,1,1,2,2,4
1112052,27/11/2015,London,1,0,,,26.868,1,1,1,1,1,1
260174,08/06/2015,London,4,0,,,19.797,1,1,1,1,1,2
4699382,29/06/2016,London,1,0,,,32.76,1,1,1,1,1,1
5027542,11/07/2016,London,1,0,,,50.1,1,1,1,1,1,1
2230088,23/04/2016,London,1,0,,,19.14,1,1,1,1,1,1
2149020,24/02/2016,London,1,0,,,18.225,1,1,2,2,2,4
562206,16/12/2015,London,3,0,,,28.77,1,2,3,3,6,6
411898,02/08/2015,London,1,0,,,37.71996,1,1,1,1,2,2
3940948,27/05/2016,London,1,0,,,15.06,1,1,1,1,1,1
941438,08/11/2015,London,1,0,,,26.4,1,1,1,1,1,1
1743926,28/01/2016,London,1,0,,,43.02,1,1,1,1,1,1
1715796,26/01/2016,London,4,0,,,48.68496,1,2,3,5,6,12
3347646,29/04/2016,London,1,0,,,34.08,1,1,1,1,1,1
705984,10/10/2015,London,1,0,,,33.6,1,1,1,1,1,1
2411018,10/03/2016,London,3,0,,,25.75992,1,1,1,3,3,3
2022394,15/02/2016,London,1,0,,,50.4,1,1,1,1,1,1
455858,07/09/2015,London,4,0,,,25.79244,1,1,1,2,4,5
463322,19/08/2015,London,1,0,,,51.42,1,1,1,1,1,1
3113192,17/04/2016,London,1,0,,,24.54,1,1,1,1,1,1
1412030,28/12/2015,London,3,0,,,35.73192,1,1,1,1,1,3
2212098,27/02/2016,London,1,0,,,21.48,1,1,1,1,1,1
535688,05/09/2015,London,6,0,,,41.97324,1,1,1,2,3,6
5149178,15/07/2016,London,1,0,,,26.88,1,1,1,1,1,1
4899276,07/07/2016,London,1,1,10,1,90.96,1,1,1,1,1,1
3295528,26/04/2016,London,1,0,,,16.14,1,1,1,1,1,1
4077378,02/06/2016,London,1,0,,,31.26,1,1,1,1,1,1
3350968,29/04/2016,London,2,0,,,38.7,1,1,2,3,3,3
1586202,16/01/2016,London,1,0,,,36.78,1,1,1,1,1,1
2613568,20/03/2016,London,3,0,,,26.805,1,2,2,3,4,4
2758170,04/05/2016,London,2,0,,,20.64,2,2,2,2,2,2
934290,07/11/2015,London,1,0,,,47.4,1,1,1,1,1,1
3249468,24/04/2016,London,1,0,,,35.37,1,2,2,2,2,2
2848256,03/04/2016,London,4,0,,,36.78,5,5,5,5,5,5
3171380,21/04/2016,London,1,0,,,27.72,1,1,1,1,2,2
1671628,23/01/2016,London,1,0,,,18.63,1,1,1,1,1,2
1559896,14/01/2016,London,1,0,,,23.4,1,1,1,1,1,1
4181332,07/06/2016,London,1,0,,,41.88,1,1,1,1,1,1
564278,12/09/2015,London,1,0,,,17.964,1,1,1,3,3,5
1581120,15/01/2016,London,6,0,,,26.322,1,1,1,2,6,10
1026126,18/11/2015,London,1,0,,,26.925,1,2,2,2,3,6
363452,19/07/2015,London,2,0,,,22.05996,1,1,1,1,1,2
624856,25/09/2015,London,1,0,,,45,1,1,1,1,1,1
437438,11/08/2015,London,22,0,,,26.5386,5,5,12,26,36,84
5218092,17/07/2016,London,1,0,,,86.7,1,1,1,1,1,1
446982,21/08/2015,London,1,0,,,26.55192,1,1,2,3,3,3
736460,14/10/2015,London,1,0,,,19.2,1,1,1,1,1,1
4309990,12/06/2016,London,1,0,,,23.88,1,1,1,1,1,1
1738388,01/03/2016,London,1,0,,,19.98,1,1,2,2,2,2
4459644,19/06/2016,London,1,0,,,19.02,1,1,1,1,1,1
4921868,08/07/2016,London,1,0,,,31.56,1,1,1,1,1,1
4247494,10/06/2016,London,1,0,,,11.94,1,1,1,1,1,1
3204658,22/04/2016,London,9,0,,,48.82116,2,6,7,9,16,16
637370,27/09/2015,London,5,0,,,26.2056,1,2,2,2,3,16
1409612,27/12/2015,London,1,0,,,61.53,1,1,1,1,1,2
2210124,27/02/2016,London,1,0,,,24,1,1,1,1,1,1
2215676,27/02/2016,London,1,0,,,16.44,1,1,1,1,1,1
597330,19/09/2015,London,8,0,,,33.93024,1,2,3,3,4,8
3162696,20/04/2016,London,1,0,,,45.18,1,1,1,1,1,1
3610354,13/05/2016,London,1,0,,,29.4,1,1,1,1,1,1
3064300,15/04/2016,London,1,0,,,38.28,1,1,1,1,1,1
491854,27/08/2015,London,7,0,,,30.08172,1,1,2,4,4,7
4653770,27/06/2016,London,1,0,,,34.08,1,1,1,1,1,1
4151158,05/06/2016,London,1,0,,,39.6,1,1,1,1,1,1
5104924,14/07/2016,London,1,0,,,24.24,1,1,1,1,1,1
2797262,31/03/2016,London,1,0,,,42.06,1,1,1,1,1,1
1518916,06/05/2016,London,1,0,,,53.64,1,1,1,1,1,1
4493706,20/06/2016,London,1,0,,,49.02,1,1,1,1,1,1
2541822,17/03/2016,London,5,0,,,62.93136,2,4,5,9,12,14
4643790,26/06/2016,London,1,0,,,19.02,1,1,1,1,1,1
2444280,12/03/2016,London,1,0,,,19.56,1,1,1,1,1,1
4710142,30/06/2016,London,1,0,,,25.68,1,1,1,1,1,1
4016494,30/05/2016,London,1,0,,,30.96,1,1,1,1,1,1
1646734,21/01/2016,London,1,0,,,8.52,1,2,2,2,2,2
4427236,18/06/2016,London,1,0,,,28.44,1,1,1,1,1,1
332114,10/07/2015,London,6,0,,,56.5194,1,2,3,6,7,11
1709492,25/01/2016,London,2,0,,,18.63,1,1,2,2,2,4
1205146,06/12/2015,London,2,0,,,26.97,1,1,1,1,1,2
1130922,29/11/2015,London,1,0,,,24.54,1,1,1,1,1,1
441688,13/08/2015,London,1,0,,,18.6,1,1,1,1,1,1
1601396,17/01/2016,London,2,0,,,38.7,1,1,1,1,1,2
1790794,31/01/2016,London,3,0,,,28.09992,1,1,1,1,2,3
316326,04/07/2015,London,7,0,,,37.653,1,1,1,1,1,1
2597582,09/07/2016,London,1,0,,,44.52,1,1,1,1,1,1
313396,03/07/2015,London,1,0,,,18,1,1,1,1,1,1
790312,20/10/2015,London,1,1,10,0,6,1,1,1,1,1,1
4760762,02/07/2016,Manchester,1,0,,,20.58,1,1,1,1,1,1
3042602,14/04/2016,London,1,0,,,34.89996,1,1,3,3,3,3
2262874,01/03/2016,London,2,0,,,19.41,1,1,2,2,2,2
2616048,20/03/2016,London,2,0,,,35.07996,1,1,1,1,3,3
5180634,16/07/2016,London,1,0,,,32.964,1,1,1,1,1,1
2780202,04/06/2016,London,4,0,,,24.57,3,3,4,4,4,4
4817748,03/07/2016,London,2,0,,,16.68,2,2,2,2,2,2
1438648,01/01/2016,London,1,0,,,35.7,1,1,1,1,1,1
652706,30/09/2015,London,3,1,10,0,31.59,1,1,2,2,3,5
263354,10/06/2015,London,1,0,,,22.2,1,1,1,1,1,1
2269998,12/03/2016,London,1,0,,,38.46,1,1,1,1,1,1
451864,10/10/2015,Manchester,5,0,,,20.12664,1,1,3,3,3,3
391672,27/07/2015,London,1,0,,,43.8,1,1,1,1,1,1
2562652,18/03/2016,London,1,0,,,39.6,1,1,1,1,1,1
1915760,09/02/2016,London,4,1,2.5,0,22.87992,1,2,2,5,8,9
699764,09/10/2015,London,2,1,10,0,23.16,1,2,2,2,2,2
4898766,07/07/2016,London,2,0,,,29.85,2,2,2,2,2,2
1592574,16/01/2016,London,1,0,,,23.52,1,1,1,1,1,2
2513738,15/03/2016,London,4,0,,,31.8942,2,2,5,6,7,7
1434490,31/12/2015,London,1,0,,,43.2,1,1,1,1,1,1
1388184,23/12/2015,London,1,0,,,43.2,1,1,1,1,1,1
499856,29/08/2015,London,1,0,,,17.82,1,1,1,1,1,1
2380814,08/03/2016,London,1,0,,,31.5,1,1,1,2,2,2
3879838,24/05/2016,London,1,0,,,46.92,1,1,1,1,1,1
2312594,04/03/2016,London,5,0,,,23.88744,1,1,1,4,5,8
1457686,02/01/2016,London,1,0,,,40.08,1,1,1,1,1,1
2284754,03/03/2016,London,6,0,,,47.5368,4,5,7,10,10,10
4152750,05/06/2016,London,1,0,,,32.04,1,1,1,1,1,1
564886,12/09/2015,London,2,0,,,36.18,1,3,3,3,3,5
3373710,30/04/2016,London,1,0,,,20.64,1,1,1,1,1,1
982836,13/11/2015,London,3,1,10,0,26.68356,1,1,4,6,7,9
1777092,30/01/2016,London,4,0,,,28.005,1,1,2,4,4,8
2252890,29/02/2016,London,3,0,,,26.31,1,1,1,4,4,4
1601646,17/01/2016,London,5,0,,,16.08,1,5,8,12,15,29
4093224,03/06/2016,Manchester,1,0,,,22.08,1,1,1,1,1,1
3500186,06/05/2016,London,2,0,,,26.04,1,1,1,2,2,2
3553186,08/05/2016,London,1,0,,,19.08,1,1,1,1,1,1
3500310,06/05/2016,London,1,0,,,40.68,1,1,1,1,1,1
2073886,19/02/2016,London,1,0,,,54.42,1,1,1,1,1,1
2479622,13/03/2016,London,7,0,,,26.70456,1,1,2,6,9,13
2045994,17/02/2016,London,2,0,,,26.58,1,1,1,2,2,2
1271944,12/12/2015,Manchester,4,0,,,34.272,1,1,1,1,1,10
1426644,30/12/2015,London,4,0,,,23.28,1,1,1,1,1,6
274422,15/06/2015,London,11,0,,,25.1088,1,1,3,7,11,16
2721120,27/03/2016,London,2,0,,,23.85,1,1,1,2,3,4
2023582,15/02/2016,Manchester,2,0,,,34.77996,1,2,3,3,3,3
1814886,02/02/2016,Manchester,2,0,,,29.73996,2,2,2,2,3,3
2828060,02/04/2016,London,4,0,,,19.14,1,1,1,3,5,5
1506332,29/05/2016,London,2,0,,,25.965,1,2,3,4,4,4
521788,07/12/2015,London,4,0,,,21.828,1,1,3,3,5,5
1709494,25/01/2016,London,2,0,,,35.925,1,1,1,4,4,4
3677572,15/05/2016,London,1,0,,,44.70792,1,1,1,3,3,3
3200706,13/05/2016,London,3,1,2.5,0,20.65992,1,1,2,2,3,3
2820582,01/04/2016,London,1,0,,,20.28,1,1,1,1,1,1
3998634,29/05/2016,Manchester,1,0,,,23.94,1,1,1,1,1,1
3765056,19/05/2016,Manchester,1,0,,,18.48,1,1,1,1,1,1
2468036,13/03/2016,London,1,0,,,33.72,1,1,1,1,1,1
461756,19/08/2015,London,4,0,,,29.4,1,1,1,1,1,4
318792,05/07/2015,London,1,0,,,28.74,1,1,1,1,1,1
1479110,19/06/2016,London,1,0,,,115.14,1,1,1,1,1,1
705948,06/03/2016,London,3,0,,,37.5744,2,2,4,5,5,5
339722,12/07/2015,London,9,0,,,61.29816,2,2,3,5,9,13
1473698,03/01/2016,London,1,0,,,33.6,1,1,1,1,1,1
732160,13/10/2015,London,2,1,10,0,33.9,1,1,1,1,1,2
941828,08/11/2015,London,1,0,,,26.1,1,1,1,1,1,1
415704,03/08/2015,London,1,0,,,12.6,1,1,1,1,1,1
2114174,21/02/2016,London,2,0,,,15.3,2,2,2,2,2,2
2250704,29/02/2016,London,4,0,,,33.39744,1,1,1,3,6,8
